"X_index","X_uuid","reported_date"
116,"b61f036e-3ab8-4bba-ae72-2c4b05aa5351",2020-02-16
117,"055ae501-2c2c-41c8-8c67-4f8f53b19af1",2020-02-16
118,"a67a0a06-ec2b-4640-8c83-fc178745c158",2020-02-16
119,"380a2775-e053-4bc7-b04b-ecddc7fe766f",2020-02-16
120,"a8f08434-78fc-48e6-98aa-132e5c496607",2020-02-16
121,"3381db3a-4804-4a1d-925f-e0d4735b50ff",2020-02-16
122,"386c90e0-b9c5-4e6e-b501-9b5226732f9b",2020-02-16
123,"1d17b181-64fc-4813-b4b8-a46ac0f3744e",2020-02-16
124,"02cf81a9-7bc7-4bd5-bf76-9c09b723510b",2020-02-16
125,"c3abd529-0cf5-4b39-a2d7-fe98e4eaf67f",2020-02-16
126,"fe67ad3b-b3cf-44a8-ab80-81057eedf605",2020-02-16
127,"8dc3dd12-9ea4-4140-a43d-8e04f5328521",2020-02-16
128,"584d7a82-87a6-45cf-9bfa-2f48c8402f9d",2020-02-16
129,"d8998312-4f62-4410-8e7b-27cbf12e7ace",2020-02-16
130,"efb241c0-d8e1-4443-9fb5-a065cbd2125d",2020-02-16
131,"a851ee1a-61ee-4ff1-8c0f-353764ad5c18",2020-02-16
132,"2208567c-0818-4530-890a-778ee1070b60",2020-02-16
133,"a40b31fc-1122-4ef1-91ea-1fa0d05b63aa",2020-02-16
134,"22c1521d-4888-47f6-9900-526c5f278253",2020-02-16
135,"09dc41f8-ff00-450d-9878-a8ecdad4edaf",2020-02-16
136,"0a99b51f-53f3-450c-a6b9-310e601a9cc3",2020-02-16
137,"c793d6ee-4a90-4805-a362-bb691eb0fdc2",2020-02-16
138,"568b6c9c-9a60-448f-9983-061161351b23",2020-02-16
139,"84a3d68e-0532-4b2b-9553-5b59170af14e",2020-02-16
140,"03314bde-5747-417b-a553-b0dfe769b28d",2020-02-16
141,"fbb735b2-0228-47cf-82ab-61655f8445e8",2020-02-16
142,"4cda78de-7e73-4f8c-b317-cac5ea01b501",2020-02-16
143,"d7506f8f-5193-4e81-871a-92dbd90a5d97",2020-02-16
144,"24aefa9a-1fa6-4f82-990f-630c429e5040",2020-02-16
145,"7ff6c5c8-8b38-4f5f-913b-a2f26fd755f4",2020-02-16
146,"9483c5fa-b556-4feb-b4e1-2586b2ad6683",2020-02-16
147,"c795b796-0c2b-48d3-aa01-9090e20a9de1",2020-02-16
148,"46294cc8-eae7-450d-8262-6f3c8bf31238",2020-02-16
149,"ed4a736f-dd73-46c6-a5f5-ab384058ee14",2020-02-16
150,"28d11e4a-d239-4b76-8daa-10520d0c8cc9",2020-02-16
151,"a30f99ab-716c-4bc2-8b79-f1ec102a7ebb",2020-02-16
152,"9d8ab630-9eed-4c78-9f94-6120e7826a2b",2020-02-16
153,"f9aa3b7c-5d19-4862-b20f-423a0f13eb6a",2020-02-16
