survey_date,survey_start,deviceid,end_survey,instance_name,audit,enumerator_id,enu_gen,upazilla,consent_message,consent,resp_age,resp_gender,resp_hoh,gender_hoh,age_of_household,relationship_with_head_of_hh,relationship_with_head_of_hh_other,edu_hoh,edu_hoh_other,hh_size,hh_disability,repeat_introduction,biodata_note,resp_marr,resp_child,dailyact_note,resp_activities,resp_activities_1,resp_activities_2,resp_activities_3,resp_activities_4,resp_activities_6,resp_activities_7,resp_activities_8,resp_activities_9,resp_activities_10,resp_activities_11,resp_activities_12,resp_activities_13,resp_activities_14,resp_activities_15,resp_activities_15_other,resp_act_three,resp_act_three/cook,resp_act_three/clean,resp_act_three/take_care_of_family_members,resp_act_three/collect_water,resp_act_three/collect_food/distributions,resp_act_three/learning_center,"resp_act_three/go_to_madrassa,_hefzkhana,_or_maktab",resp_act_three/go_to_a_mpcac,resp_act_three/go_to_the_masjid,resp_act_three/spend_time_with_friends,resp_act_three/spend_time_with_family,resp_act_three/work_outside,resp_act_three/other,work_outside,work_hours,work_type,work_type/construction,work_type/work_in_a_hotel,work_type/work_in_a_shop,work_type/farm,work_type/fisherman,work_type/teacher,work_type/sew,work_type/other,work_type/dont_know,work_type_other,how_resp_work_pay,how_resp_work_pay/cash,how_resp_work_pay/goods/distribution_items,how_resp_work_pay/repay_loan/debt,resp_work_pay,resp_learn_30,serviceshealth_note,close_hc,access_hc,seek_treat,seek_treat/pharmacy,seek_treat/public/ngo_clinic,seek_treat/private_clinic,seek_treat/traditional_healer,seek_treat/didnt_access,seek_treat/dontknow_prefer_not_answer,seek_treat/other,seek_treat_other,not_seek_treat,not_seek_treat/did_not_have_time,not_seek_treat/parents_did_not_let_me,not_seek_treat/wouldn't_be_able_to_help_me,not_seek_treat/not_feel_comfortable_at_the_health_center,not_seek_treat/not_feel_comfortable,not_seek_treat/because_the_health,not_seek_treat/treatment_or_medicines_not_available,not_seek_treat/language_barrier_with_health_service_staff;,not_seek_treat/health_service_staff_behaviour_is_bad,not_seek_treat/other,not_seek_treat/dont_know,not_seek_treat_other,permission_hc,who_permission_hc,who_permission_hc/mother,who_permission_hc/father,who_permission_hc/husband,who_permission_hc/wife,who_permission_hc/older_brother,who_permission_hc/older_sister,who_permission_hc/aunt,who_permission_hc/uncle,who_permission_hc/grandparents,who_permission_hc/majhi,who_permission_hc/cic,who_permission_hc/teacher,who_permission_hc/health_care_professional,who_permission_hc/friends,who_permission_hc/neighbors,who_permission_hc/no_one,who_permission_hc/dont_know,who_permission_hc/other,who_permission_hc_other,yesno_challenges_hc,if_challenges_hc,if_challenges_hc/i_didn't_feel_safe,if_challenges_hc/space_was_overcrowded,if_challenges_hc/providers_did_not_address,if_challenges_hc/medicine_expensive,if_challenges_hc/dont_know,if_challenges_hc/other,if_challenges_hc_other,access_lc,attend_a_learning_center,attend_a_learning_center/not_have_time,attend_a_learning_center/classes_for_children_my_age,attend_a_learning_center/parents_do_not_let_me,attend_a_learning_center/not_interested,attend_a_learning_center/comfortable_walking_to_the_learning_center,attend_a_learning_center/center_is_located_too_far_away,attend_a_learning_center/homebased_learning,attend_a_learning_center/other,attend_a_learning_center/dont_know,attend_a_learning_center_other,permission_lc,who_permission_lc,who_permission_lc/mother,who_permission_lc/father,who_permission_lc/husband,who_permission_lc/wife,who_permission_lc/older_brother,who_permission_lc/older_sister,who_permission_lc/aunt,who_permission_lc/uncle,who_permission_lc/grandparents,who_permission_lc/majhi,who_permission_lc/cic,who_permission_lc/teacher,who_permission_lc/health_care_professional,who_permission_lc/friends,who_permission_lc/neighbors,who_permission_lc/no_one,who_permission_lc/dont_know,who_permission_lc/other,who_permission_lc_other,yesno_challenges_lc,challenges_lc,challenges_lc/i_didnt_feel_safe,challenges_lc/space_was_overcrowded,challenges_lc/didnt_learn_anything,challenges_lc/didnt_have_curriculum,challenges_lc/dont_know,challenges_lc/other,challenges_lc_other,access_cp,child_protection_services,child_protection_services/need_those_services,child_protection_services/know_what_they_are,child_protection_services/services_are_for_younger_children,child_protection_services/parents_do_not_let_me,child_protection_services/am_not_interested,child_protection_services/comfortable_walking_to_the_CFS/AFS,child_protection_services/located_too_far_away,child_protection_services/other,child_protection_services/dont_know,child_protection_services_other,permission_cp,who_permission_cp,who_permission_cp/mother,who_permission_cp/father,who_permission_cp/husband,who_permission_cp/wife,who_permission_cp/older_brother,who_permission_cp/older_sister,who_permission_cp/aunt,who_permission_cp/uncle,who_permission_cp/grandparents,who_permission_cp/majhi,who_permission_cp/cic,who_permission_cp/teacher,who_permission_cp/health_care_professional,who_permission_cp/friends,who_permission_cp/neighbors,who_permission_cp/no_one,who_permission_cp/dont_know,who_permission_cp/other,who_permission_cp_other,yesno_challenges_cp,challenges_cp,challenges_cp/didnt_feel_safe,challenges_cp/space_was_overcrowded,challenges_cp/providers_did_not_address,challenges_cp/other,challenges_cp/none,challenges_cp/dont_want_to_answer,challenges_cp_other,serviceshelp_note,ask_help,ask_help/mother,ask_help/father,ask_help/husband,ask_help/wife,ask_help/brothers_or_sisters,ask_help/aunt,ask_help/uncle,ask_help/grandparents,ask_help/majhi,ask_help/cic,ask_help/teacher,ask_help/health_care_professional,ask_help/friends,ask_help/neighbors,ask_help/ngo,ask_help/religious,ask_help/army,ask_help/porter,ask_help/no_one,ask_help/dont_know,ask_help/other,ask_help_other,ask_stress,ask_stress/mother,ask_stress/father,ask_stress/husband,ask_stress/wife,ask_stress/brothers_or_sisters,ask_stress/aunt,ask_stress/uncle,ask_stress/grandparents,ask_stress/majhi,ask_stress/cic,ask_stress/teacher,ask_stress/health_care_professional,ask_stress/friends,ask_stress/neighbors,ask_stress/ngo,ask_stress/religious,ask_stress/army,ask_stress/porter,ask_stress/no_one,ask_stress/dont_know,ask_stress/other,ask_stress_other,ask_unsafe,ask_unsafe/mother,ask_unsafe/father,ask_unsafe/husband,ask_unsafe/wife,ask_unsafe/brothers_or_sisters,ask_unsafe/aunt,ask_unsafe/uncle,ask_unsafe/grandparents,ask_unsafe/majhi,ask_unsafe/cic,ask_unsafe/teacher,ask_unsafe/health_care_professional,ask_unsafe/friends,ask_unsafe/neighbors,ask_unsafe/ngo,ask_unsafe/religious,ask_unsafe/army,ask_unsafe/porter,ask_unsafe/no_one,ask_unsafe/dont_know,ask_unsafe/other,ask_unsafe_other,ask_unsafe_outside,ask_unsafe_outside/mother,ask_unsafe_outside/father,ask_unsafe_outside/husband,ask_unsafe_outside/wife,ask_unsafe_outside/brothers_or_sisters,ask_unsafe_outside/aunt,ask_unsafe_outside/uncle,ask_unsafe_outside/grandparents,ask_unsafe_outside/majhi,ask_unsafe_outside/cic,ask_unsafe_outside/teacher,ask_unsafe_outside/health_care_professional,ask_unsafe_outside/friends,ask_unsafe_outside/neighbors,ask_unsafe_outside/ngo,ask_unsafe_outside/religious,ask_unsafe_outside/army,ask_unsafe_outside/porter,ask_unsafe_outside/no_one,ask_unsafe_outside/dont_know,ask_unsafe_outside/other,ask_unsafe_outside_other,ask_physical_assistance,ask_physical_assistance/mother,ask_physical_assistance/father,ask_physical_assistance/husband,ask_physical_assistance/wife,ask_physical_assistance/brothers_or_sisters,ask_physical_assistance/aunt,ask_physical_assistance/uncle,ask_physical_assistance/grandparents,ask_physical_assistance/majhi,ask_physical_assistance/cic,ask_physical_assistance/teacher,ask_physical_assistance/health_care_professional,ask_physical_assistance/friends,ask_physical_assistance/neighbors,ask_physical_assistance/ngo,ask_physical_assistance/religious,ask_physical_assistance/army,ask_physical_assistance/porter,ask_physical_assistance/no_one,ask_physical_assistance/dont_know,ask_physical_assistance/other,ask_physical_assistance_other,rank_unmet_needs,rank_unmet_needs/lack_of_latrines,rank_unmet_needs/not_enough_livlihood,rank_unmet_needs/no_curriculum,rank_unmet_needs/not_enough_food,rank_unmet_needs/not_enough_clothes,rank_unmet_needs/continuing_distress,rank_unmet_needs/not_playing,rank_unmet_needs/other,rank_unmet_needs/none,rank_unmet_needs_other,harmthreats_note,camp_safe,witness_threats_30,threats_1,threats_2,threats_3,threats_4,threats_5,threats_6,threats_7,threats_8,threats_9,threats_10,threats_11,threats_14,threats_12,threats_13,threats_13_other,threats_30,threats_30/physical_violence,threats_30/kidnapping,threats_30/going_missing,threats_30/marriage,threats_30/exploitative_work,threats_30/feeling_unsafe,threats_30/physical_illness,threats_30/verbal_harassment,threats_30/sexual_harassment,threats_30/natural_hazards,threats_30/wildlife_attacks,threats_30/road_accidents,threats_30/terrorism,threats_30/none,threats_30/dont_know,threats_30/other,threats_30_other,fam_avoid_threat,avoid_threat,avoid_threat/don't_go_out,avoid_threat/don’t_go_market,avoid_threat/learning_centers,avoid_threat/stay_in_shelter,avoid_threat/travel_in_groups,avoid_threat/ask_help,avoid_threat/get_married,avoid_threat/other,avoid_threat_other,children_note,threat_boys,threat_boys/physical_violence,threat_boys/kidnapping,threat_boys/going_missing,threat_boys/marriage,threat_boys/exploitative_work,threat_boys/feeling_unsafe,threat_boys/physical_illness,threat_boys/verbal_harassment,threat_boys/sexual_harassment,threat_boys/natural_hazards,threat_boys/wildlife_attacks,threat_boys/road_accidents,threat_boys/terrorism,threat_boys/none,threat_boys/dont_know,threat_boys/other,threat_boys_other,threat_girls,threat_girls/physical_violence,threat_girls/kidnapping,threat_girls/going_missing,threat_girls/marriage,threat_girls/exploitative_work,threat_girls/feeling_unsafe,threat_girls/physical_illness,threat_girls/verbal_harassment,threat_girls/sexual_harassment,threat_girls/natural_hazards,threat_girls/wildlife_attacks,threat_girls/road_accidents,threat_girls/terrorism,threat_girls/none,threat_girls/dont_know,threat_girls/other,threat_girls_other,threat_cwd,threat_cwd/physical_violence,threat_cwd/kidnapping,threat_cwd/going_missing,threat_cwd/marriage,threat_cwd/exploitative_work,threat_cwd/feeling_unsafe,threat_cwd/physical_illness,threat_cwd/verbal_harassment,threat_cwd/sexual_harassment,threat_cwd/natural_hazards,threat_cwd/wildlife_attacks,threat_cwd/road_accidents,threat_cwd/terrorism,threat_cwd/none,threat_cwd/dont_know,threat_cwd/other,threat_cwd_other,report_child_work,report_child_work/cic,report_child_work/majhi,report_child_work/police/army,report_child_work/ngo,report_child_work/religious_leader,report_child_work/community-based_groups,report_child_work/family,report_child_work/intervene_directly,report_child_work/do_nothing,report_child_work/dont_know,report_child_work/other,report_child_work_other,report_child_vio_home,report_child_vio_home/cic,report_child_vio_home/majhi,report_child_vio_home/police/army,report_child_vio_home/ngo,report_child_vio_home/religious_leader,report_child_vio_home/community-based_groups,report_child_vio_home/family,report_child_vio_home/intervene_directly,report_child_vio_home/do_nothing,report_child_vio_home/dont_know,report_child_vio_home/other,report_child_vio_home_other,report_child_vio_teach,report_child_vio_teach/cic,report_child_vio_teach/majhi,report_child_vio_teach/police/army,report_child_vio_teach/ngo,report_child_vio_teach/religious_leader,report_child_vio_teach/community-based_groups,report_child_vio_teach/family,report_child_vio_teach/intervene_directly,report_child_vio_teach/do_nothing,report_child_vio_teach/dont_know,report_child_vio_teach/other,report_child_vio_teach_other,report_child_vio_sex,report_child_vio_sex/cic,report_child_vio_sex/majhi,report_child_vio_sex/police/army,report_child_vio_sex/ngo,report_child_vio_sex/religious_leader,report_child_vio_sex/community-based_groups,report_child_vio_sex/family,report_child_vio_sex/intervene_directly,report_child_vio_sex/do_nothing,report_child_vio_sex/dont_know,report_child_vio_sex/other,report_child_vio_sex_other,harmwork_note,work_chores,work_shelter,work_phys_chores,work_sibs,work_outside_001,work_dang,work_constr,work_stop_school,work_decide,work_decide/mother,work_decide/father,work_decide/child,work_decide/grandparents,work_decide/older_siblings,work_decide/extended_family,work_decide/imam,work_decide/majhi,work_decide/no_one,work_decide/dont_know,work_decide/other,work_decide_other,harmmarr_note,marr_par,marr_dowry,marr_burden,marr_safe,harmmarr_note2,marr_drop_school_girl,marr_drop_school_boy,marr_old_man,marr_mom,marr_decide,marr_decide/bride's_parents,marr_decide/groom's_parents,marr_decide/bride,marr_decide/groom,marr_decide/grandparents,marr_decide/older_siblings,marr_decide/extended_family,marr_decide/imam,marr_decide/majhi,marr_decide/no_one,marr_decide/dont_know,marr_decide/other,marr_decide_other,at_what_age_girl,at_what_age_boy,harmvio_note,vio_fath,vio_moth,vio_discipline,vio_husb,vio_wife,vio_teach,vio_solve_prob,harmnegl_note,negl_misbehave,negl_stress,negl_needs,end_interview,gps_reading,_gps_reading_latitude,_gps_reading_longitude,_gps_reading_altitude,_gps_reading_precision,_id,_uuid,_submission_time,_validation_status,_index
2020-02-26,2020-02-26T13:45:15.226+08:00,863956049487308,2020-02-26T13:45:28.165+08:00,4890806b-6a73-460f-8ea7-3274b3b1cf31,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.977013333333336 92.24439166666667 3.8 2.3,20.977013333333336,92.24439166666667,3.8,2.3,85842241,825ad739-ce5b-4926-8ce3-085a7dd17d69,2020-02-26T09:39:45,,1
2020-02-26,2020-02-26T10:58:19.385+08:00,863956049487308,2020-02-26T10:58:35.413+08:00,21671461-0fa7-48cb-b351-77f87de6ba78,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.983555000000003 92.24318666666667 6.9 2.0,20.983555000000003,92.24318666666667,6.9,2.0,85842221,fe4dcfdd-ec07-4140-833d-6ca810a1ea3e,2020-02-26T09:39:40,,2
2020-02-26,2020-02-26T10:44:33.041+08:00,863956049487308,2020-02-26T10:44:50.074+08:00,44d6d441-b540-4a28-87b6-1834bdd9a841,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.984215000000003 92.24364833333333 16.2 2.6,20.984215000000003,92.24364833333333,16.2,2.6,85842216,de3c3ce6-841d-4dbd-911d-158f64b299ca,2020-02-26T09:39:39,,3
2020-02-26,2020-02-26T10:42:08.086+08:00,863956049487308,2020-02-26T10:42:21.798+08:00,65749c7f-b6f2-4163-b641-c92983f0250e,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.98446666666667 92.24396999999999 17.0 2.5,20.98446666666667,92.24396999999999,17.0,2.5,85842211,99debb1f-a4af-489e-912c-69751ef623ea,2020-02-26T09:39:38,,4
2020-02-26,2020-02-26T10:36:22.951+08:00,863956049487308,2020-02-26T10:36:49.686+08:00,9400abea-e339-46dd-bb99-d20d257ef11f,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.984435 92.24379333333333 21.0 2.9,20.984435,92.24379333333333,21.0,2.9,85842208,6fe52327-011d-41a3-9150-fb451c746df0,2020-02-26T09:39:37,,5
2020-02-26,2020-02-26T10:31:47.104+08:00,863956049487308,2020-02-26T10:32:04.896+08:00,53556d32-e272-445f-b8ed-53a9a0051057,,77,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985531666666663 92.24313666666667 20.6 3.1,20.985531666666663,92.24313666666667,20.6,3.1,85842202,45da3e23-781f-48be-94d1-9d72445b5c7a,2020-02-26T09:39:36,,6
2020-02-26,2020-02-26T12:55:05.093+06:00,865313046193661,2020-02-26T12:55:47.126+06:00,85096e37-f08e-4602-9071-40edeeb9c810,,123,female,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97176833333333 92.24882166666666 6.2 3.7,20.97176833333333,92.24882166666666,6.2,3.7,85840420,262b8809-728a-47ac-8106-ecfa1b6cb485,2020-02-26T09:25:39,,7
2020-02-26,2020-02-26T11:09:16.756+06:00,865313046193661,2020-02-26T11:11:51.996+06:00,d0399901-7024-48fb-a6c7-23f4c1da1e0e,,123,female,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.971434999999996 92.24957166666667 24.4 2.8,20.971434999999996,92.24957166666667,24.4,2.8,85840397,79c09316-f87e-47c3-abbb-0c8d322ec347,2020-02-26T09:25:29,,8
2020-02-26,2020-02-26T14:10:22.949+06:00,865313046177383,2020-02-26T14:10:35.523+06:00,07661897-e27f-47cb-b278-ff6e73e46dd2,,106,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.971293333333332 92.25000999999999 12.4 2.2,20.971293333333332,92.25000999999999,12.4,2.2,85840279,b98f94d8-4719-466f-a218-fd6c457196ed,2020-02-26T09:24:50,,9
2020-02-26,2020-02-26T14:09:31.911+06:00,865313046177383,2020-02-26T14:09:43.488+06:00,3df1d4c5-bec6-4fb4-a0d1-527375789990,,106,male,teknaf,,respondent_not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.97142 92.25006499999999 13.4 2.2,20.97142,92.25006499999999,13.4,2.2,85840276,0f85f5a4-95de-4acb-8add-7ad258ccd9c2,2020-02-26T09:24:49,,10
